transaction_id,sender_id,receiver_id,amount,timestamp,payment_method,amount_deviation,is_new_device,is_new_ip,location_deviation_km,hour_of_day,day_of_week,velocity_1h,velocity_24h,recipient_in_degree,sender_out_degree,is_fraud_labeled
TXC8789FCCFA,U0597,U0738,1873.19,2026-08-11 17:54:28,UPI,0.6666,0,0,7.8235,17,1,0,1,6,9,0
TX3D2F10EFF7,U0617,U0932,213.14,2026-08-11 17:58:30,NetBanking,0.924,0,0,0.0,17,1,0,0,10,4,0
TX085B5032D0,U0216,U0059,514.85,2026-08-11 17:58:57,NetBanking,0.9318,0,0,0.0,17,1,0,2,6,7,0
TXB6F087C146,U0468,U0620,3162.69,2026-08-11 17:59:16,UPI,1.284,1,1,113.7602,17,1,0,2,9,9,0
TXBD22C94865,U0018,U0216,1915.98,2026-08-11 18:00:56,NetBanking,1.5204,0,0,0.0,18,1,0,0,10,7,0
TX6DAF4F6E35,U0443,U0185,540.18,2026-08-11 18:03:17,Card,0.7236,1,1,56.2574,18,1,0,1,10,12,0
TX23A3BFF384,U0390,U0369,3091.64,2026-08-11 18:04:58,UPI,1.2936,0,0,0.0,18,1,0,1,7,11,0
TX00956277C4,U1000,U0746,1039.91,2026-08-11 18:05:14,Card,1.0306,0,0,0.0,18,1,0,1,11,3,0
TX49F6D8F96C,U0161,U0953,6010.7,2026-08-11 18:07:45,UPI,6.8622,1,1,249.4123,18,1,0,1,6,10,1
TX0587AC52F4,U0312,U0097,167.65,2026-08-11 18:10:54,UPI,0.9312,0,0,0.0,18,1,0,1,8,4,0
TX60448F0983,U0161,U0864,7347.74,2026-08-11 18:11:45,UPI,5.4723,0,0,226.7084,18,1,1,2,14,11,1
TXF2FA05993A,U0300,U0924,189.99,2026-08-11 18:12:17,NetBanking,0.7331,1,1,97.8319,18,1,0,1,10,4,0
TX59DBA08A1B,U0245,U0282,130.59,2026-08-11 18:16:17,UPI,1.3859,0,0,0.0,18,1,0,0,7,4,0
TX7C09E192AE,U0161,U0487,4895.2,2026-08-11 18:16:45,UPI,2.6559,0,0,207.793,18,1,2,3,7,12,1
TX3E1238E22C,U0123,U0058,901.95,2026-08-11 18:17:11,UPI,1.3894,0,0,4.2784,18,1,0,4,8,7,0
TX16894D446F,U0161,U0817,4015.8,2026-08-11 18:17:45,UPI,1.9326,0,0,191.7908,18,1,3,4,6,13,1
TX78BE6A661A,U0102,U0870,1470.28,2026-08-11 18:19:47,Card,0.9934,0,0,0.0,18,1,0,0,4,9,0
TX952B1D9057,U0779,U0964,2443.32,2026-08-11 18:24:55,UPI,1.3124,0,0,5.6802,18,1,0,1,8,9,0
TX21AE4CC104,U0161,U0237,2256.97,2026-08-11 18:27:45,UPI,1.0183,0,0,178.077,18,1,4,5,2,14,1
TX71713273F2,U0617,U0880,242.27,2026-08-11 18:32:13,NetBanking,1.0665,0,0,0.0,18,1,1,1,10,5,0
TX53AE860EFA,U0896,U0293,471.98,2026-08-11 18:32:55,Card,1.1477,0,0,0.0,18,1,0,1,5,7,0
TX15B698A21B,U0443,U0446,699.91,2026-08-11 18:33:47,Card,0.958,0,0,10.0544,18,1,1,2,10,13,0
TXF8DEA3A648,U0752,U0464,3516.72,2026-08-11 18:35:10,Card,0.1984,0,0,86.0384,18,1,0,2,8,9,0
TXB5862EDC45,U0478,U0707,1553.44,2026-08-11 18:35:47,NetBanking,1.1047,0,0,0.0,18,1,0,0,9,7,0
TXA03A51757A,U0161,U0609,425.93,2026-08-11 18:43:47,UPI,0.1919,0,0,75.7521,18,1,5,6,10,15,0
TX9482B21894,U0283,U0601,1214.21,2026-08-11 18:46:28,UPI,1.492,0,0,0.0,18,1,0,1,8,7,0
TX63EF6E7B17,U0435,U0556,181.97,2026-08-11 18:46:37,Card,0.0723,0,0,134.5903,18,1,0,0,3,11,0
TXAFB8D99DC1,U0608,U0222,399.35,2026-08-11 18:58:28,Card,0.5852,0,0,0.0,18,1,0,1,12,6,0
TX9D09772EDB,U0342,U0087,925.19,2026-08-11 19:00:26,UPI,1.0644,0,0,0.0,19,1,0,1,8,8,0
TX7484B8EF0D,U0423,U0539,7231.77,2026-08-11 19:00:28,UPI,8.9821,1,1,115.8905,19,1,0,1,4,7,1
TXDBB0A9C51E,U0743,U0636,2004.61,2026-08-11 19:00:44,Card,0.7815,0,0,5.862,19,1,0,2,7,11,0
TX2E0A80A947,U0071,U0514,2838.53,2026-08-11 19:01:12,UPI,1.3892,0,0,0.0,19,1,0,0,7,8,0
TX326A07D627,U0423,U0883,7038.34,2026-08-11 19:02:28,UPI,4.3758,0,0,101.3955,19,1,1,2,5,8,1
TX06540FC260,U0006,U0663,240.91,2026-08-11 19:03:20,Card,0.5498,0,0,0.0,19,1,0,0,7,5,0
TXC669669590,U0228,U0927,1124.69,2026-08-11 19:03:43,UPI,1.3206,0,0,11.1034,19,1,0,0,10,11,0
TX9379C9D782,U0423,U0878,3646.29,2026-08-11 19:04:28,UPI,1.6486,0,0,90.1234,19,1,2,3,5,9,1
TXE20141ED98,U0423,U0592,2818.15,2026-08-11 19:05:28,UPI,1.1966,0,0,81.1067,19,1,3,4,6,10,1
TX2F3269B3CD,U0877,U0636,1413.89,2026-08-11 19:05:58,NetBanking,0.6527,0,0,0.0,19,1,0,0,8,7,0
TX6AE9768DF8,U0423,U0290,3129.94,2026-08-11 19:06:28,UPI,1.3056,0,0,73.7301,19,1,4,5,9,11,1
TXEE03B58683,U0042,U0558,1343.42,2026-08-11 19:10:09,Card,1.164,0,0,0.0,19,1,0,2,10,12,0
TX9AE5E0797E,U0151,U0932,4455.49,2026-08-11 19:10:31,Card,0.5,0,0,51.424,19,1,0,2,11,13,0
TXF673407CD9,U0432,U0311,58337.54,2026-08-11 19:10:51,UPI,30.7981,1,1,626.1015,19,1,0,0,8,6,1
TXAED23285B9,U0323,U0712,1247.38,2026-08-11 19:17:14,Card,0.719,0,0,8.3702,19,1,0,0,11,11,0
TX8DAEB3C98C,U0532,U0779,18960.56,2026-08-11 19:18:12,UPI,1.4845,0,0,0.0,19,1,0,0,8,9,0
TX1F9873745B,U0316,U0612,940.43,2026-08-11 19:19:11,UPI,0.4853,0,0,0.0,19,1,0,2,6,9,0
TX5C9FF94183,U0643,U0811,269.46,2026-08-11 19:19:49,Card,0.613,0,0,0.0,19,1,0,0,6,7,0
TXFF7EAAEF45,U0771,U0540,201.0,2026-08-11 19:19:58,UPI,0.7681,0,0,0.0,19,1,0,0,4,12,0
TX1F2B90612C,U0423,U0948,6407.67,2026-08-11 19:20:28,UPI,2.6065,0,0,67.5835,19,1,5,6,14,12,1
TX83A7817059,U0757,U0720,1124.03,2026-08-11 19:23:10,UPI,0.5966,0,0,21.8288,19,1,0,0,5,6,0
TXE1560AA4A9,U0854,U0108,2359.33,2026-08-11 19:24:11,Card,0.5542,0,0,0.0,19,1,0,0,6,8,0
TX52033FEE03,U0469,U0919,440.61,2026-08-11 19:24:18,Card,0.942,0,0,0.0,19,1,0,0,10,4,0
TX4A42164D08,U0871,U0999,1186.78,2026-08-11 19:24:31,Card,1.7726,0,0,0.0,19,1,0,0,6,7,0
TX385809DE9D,U0423,U0836,3692.47,2026-08-11 19:30:28,UPI,1.3368,0,0,62.3828,19,1,6,7,8,13,1
TX887C4D01F0,U0998,U0636,330.07,2026-08-11 19:32:35,NetBanking,1.1243,0,0,0.0,19,1,0,0,9,9,0
TXF03B3D6507,U0808,U0197,2670.26,2026-08-11 19:35:21,UPI,,0,0,,19,1,0,0,6,0,0
TXAF653DD09D,U0423,U0176,4640.09,2026-08-11 19:35:28,UPI,1.6404,0,0,57.9254,19,1,7,8,3,14,1
TX4324907220,U0376,U0905,571.94,2026-08-11 19:40:08,NetBanking,0.9185,0,0,11.9353,19,1,0,1,7,8,0
TXB18DA4890D,U0452,U0334,1860.81,2026-08-11 19:43:39,Card,1.3199,0,0,0.0,19,1,0,1,12,12,0
TX2D323296F9,U0459,U0957,153.85,2026-08-11 19:46:55,UPI,0.8987,0,0,0.0,19,1,0,0,10,4,0
TX53B813FBB0,U1000,U0664,1128.62,2026-08-11 19:47:48,Card,1.1101,0,0,0.0,19,1,0,2,9,4,0
TX51C3D6A853,U0582,U0417,4141.3,2026-08-11 19:48:12,NetBanking,0.5728,0,0,0.0,19,1,0,1,13,6,0
TXCD718F3507,U0624,U0826,603.16,2026-08-11 19:48:29,Card,0.5206,0,0,0.0,19,1,0,0,10,8,0
TXB2BA1496EC,U0255,U0284,608.49,2026-08-11 19:49:04,UPI,0.7111,0,0,58.5333,19,1,0,2,10,10,0
TX510E9BDAEC,U0520,U0925,447.31,2026-08-11 19:50:08,UPI,1.1178,0,0,0.0,19,1,0,0,10,7,0
TX7E7464A992,U0363,U0708,1224.93,2026-08-11 19:52:00,UPI,1.4014,1,1,72.9309,19,1,0,0,5,9,0
TX8A293DC889,U0752,U0127,5889.16,2026-08-11 19:52:57,Card,0.3612,0,0,77.4386,19,1,0,3,8,10,0
TX396B72B837,U0488,U0220,841.38,2026-08-11 19:54:33,UPI,1.3742,0,0,0.0,19,1,0,1,10,14,0
TX722DA69C3E,U0395,U0551,838.94,2026-08-11 20:01:01,Card,1.3941,0,0,0.0,20,1,0,0,7,2,0
TX9E981CF51F,U0396,U0537,3243.74,2026-08-11 20:03:11,Card,0.8924,0,0,0.0,20,1,0,1,4,7,0
TX9D50036E05,U0546,U0323,506.07,2026-08-11 20:06:57,UPI,0.2156,0,0,150.6628,20,1,0,1,2,13,0
TX8AB16BF4C5,U0603,U0218,529.06,2026-08-11 20:07:35,Card,1.2762,0,0,0.0,20,1,0,0,5,9,0
TXE0D6F66190,U0008,U0704,2714.05,2026-08-11 20:11:56,UPI,0.746,0,0,0.0,20,1,0,1,8,6,0
TX457DFA747F,U0407,U0310,1151.67,2026-08-11 20:12:44,NetBanking,1.4859,0,0,0.0,20,1,0,2,7,8,0
TX14E93E890A,U0975,U0721,162.89,2026-08-11 20:13:14,Card,0.9425,0,0,0.0,20,1,0,0,6,3,0
TXDB06C2A501,U0379,U0982,2776.0,2026-08-11 20:17:49,NetBanking,1.1355,0,0,18.1349,20,1,0,0,6,6,0
TXD13FB5AB68,U0658,U0560,820.49,2026-08-11 20:22:34,UPI,0.2937,0,0,127.3923,20,1,0,1,11,16,0
TXBF8BB45C44,U0393,U0073,1119.83,2026-08-11 20:23:14,UPI,1.1491,0,0,0.0,20,1,0,0,7,6,0
TX7AB8DC3CCF,U0864,U0022,753.29,2026-08-11 20:24:24,UPI,0.7731,1,1,61.828,20,1,0,0,3,6,0
TX2D1970EE0F,U0822,U0522,107.92,2026-08-11 20:25:45,UPI,1.0312,0,0,0.0,20,1,0,2,8,14,0
TX27C5A008FB,U0498,U0615,159.46,2026-08-11 20:26:15,Card,0.5963,0,0,0.0,20,1,0,0,5,4,0
TX77237511C1,U0015,U0153,381.51,2026-08-11 20:26:30,UPI,0.1785,0,0,117.9182,20,1,0,0,12,5,0
TXA4CD49C508,U0039,U0843,2536.56,2026-08-11 20:32:56,UPI,1.4702,0,0,0.0,20,1,0,1,4,5,0
TXDB31075570,U0704,U0623,179.94,2026-08-11 20:33:52,UPI,0.5681,0,0,18.2945,20,1,0,1,6,7,0
TX8E01E801D6,U0351,U0029,1714.29,2026-08-11 20:36:19,Card,1.3147,0,0,0.0,20,1,0,3,9,7,0
TX6D849F9866,U0126,U0983,967.4,2026-08-11 20:38:10,UPI,0.2732,0,0,148.6859,20,1,0,1,3,4,0
TXD45D06B09D,U0016,U0541,313.18,2026-08-11 20:38:43,UPI,0.9638,0,0,0.0,20,1,0,1,5,8,0
TX077758B5C5,U0645,U0982,425.77,2026-08-11 20:39:02,Card,1.4954,0,0,0.0,20,1,0,0,7,9,0
TX8B3F19AE6D,U0771,U0878,342.17,2026-08-11 20:41:14,Card,1.3313,0,0,0.0,20,1,0,1,6,13,0
TX4DED67E121,U0434,U0032,90.59,2026-08-11 20:46:19,UPI,0.3328,1,1,78.6437,20,1,0,1,5,13,0
TX368E71D7BE,U0528,U0432,902.69,2026-08-11 20:47:37,UPI,1.477,0,0,0.0,20,1,0,0,6,6,0
TX3E92480208,U0111,U0547,525.63,2026-08-11 20:49:52,UPI,0.7318,0,0,0.0,20,1,0,1,6,4,0
TX710A8E3ABD,U0290,U0588,741.81,2026-08-11 20:52:19,Card,0.5018,0,0,0.0,20,1,0,1,13,7,0
TX8D5E476EF8,U0850,U0058,1360.64,2026-08-11 20:52:49,Card,0.9838,0,0,2.9806,20,1,0,3,9,15,0
TX885EBD08D4,U0016,U0875,444.64,2026-08-11 20:52:55,UPI,1.3739,0,0,0.0,20,1,1,2,11,9,0
TX5368DD035B,U0160,U0903,1921.51,2026-08-11 20:54:33,Card,0.9119,0,0,0.0,20,1,0,0,10,6,0
TX45B293ED9B,U0734,U0955,1465.92,2026-08-11 20:59:48,UPI,1.2861,0,0,0.0,20,1,0,0,11,7,0
TXEA6AD8179A,U0438,U0289,2585.24,2026-08-11 21:02:20,Card,0.8636,1,1,113.3933,21,1,0,0,10,3,0
TXCED468F158,U0947,U0830,398.68,2026-08-11 21:04:24,NetBanking,0.5033,0,0,57.1705,21,1,0,1,10,10,0
TX9C54399D9E,U0808,U0528,3647.7,2026-08-11 21:08:55,UPI,1.366,0,0,0.0,21,1,0,1,4,1,0
TX6D1AEA2A70,U0381,U0025,323.08,2026-08-11 21:11:16,UPI,1.4794,0,0,0.0,21,1,0,0,6,3,0
TXAE61C9CA4D,U0806,U0372,2295.6,2026-08-11 21:20:12,Card,1.1433,0,0,12.2728,21,1,0,1,7,8,0
TX06F0361BB3,U0770,U0582,2168.45,2026-08-11 21:21:14,UPI,0.8103,0,0,0.0,21,1,0,1,8,4,0
TX1EDF2027F8,U0314,U0482,6158.5,2026-08-11 21:22:24,NetBanking,1.2176,0,0,0.0,21,1,0,0,9,7,0
TX28FD24F8E4,U0344,U0182,624.68,2026-08-11 21:24:02,NetBanking,0.8412,0,0,0.0,21,1,0,1,7,8,0
TXE457EDA654,U0964,U0128,986.81,2026-08-11 21:24:29,UPI,1.0446,0,0,0.0,21,1,0,1,8,3,0
TX34611FD045,U0007,U0006,193.42,2026-08-11 21:25:54,NetBanking,1.0822,0,0,8.934,21,1,0,0,8,8,0
TXDDCC4A7FB9,U0983,U0985,179.57,2026-08-11 21:26:39,NetBanking,0.6245,0,0,0.0,21,1,0,0,6,8,0
TXBAE11690AF,U0384,U0745,609.96,2026-08-11 21:27:35,UPI,0.1891,0,0,8.0957,21,1,0,0,6,7,0
TX1794D213E8,U0665,U0780,327.58,2026-08-11 21:28:46,UPI,1.1664,1,1,76.8747,21,1,0,1,4,9,0
TX3910F4119E,U0403,U0369,1111.31,2026-08-11 21:33:11,UPI,0.2877,0,0,87.254,21,1,0,0,8,7,0
TX634A64AB48,U0341,U0453,955.79,2026-08-11 21:34:24,UPI,1.0038,0,0,6.1846,21,1,0,0,9,9,0
TXA5AEACB6CF,U0732,U0966,2835.78,2026-08-11 21:34:33,NetBanking,1.0243,0,0,4.6455,21,1,0,0,10,7,0
TX19E9C306BC,U0448,U0277,3065.16,2026-08-11 21:35:20,UPI,1.4011,0,0,13.6565,21,1,0,0,11,7,0
TX2B75A9B9AA,U0350,U0449,1516.85,2026-08-11 21:36:21,Card,0.8871,0,0,5.972,21,1,0,1,6,5,0
TXA9C85C702C,U0077,U0948,2424.02,2026-08-11 21:38:33,UPI,0.7768,0,0,0.0004,21,1,0,0,15,10,0
TX213BE68785,U0921,U0935,3200.91,2026-08-11 21:43:06,UPI,0.9134,0,0,0.0,21,1,0,1,6,5,0
TX1FEDB9C868,U0311,U0758,690.05,2026-08-11 21:46:16,UPI,0.6763,0,0,0.0,21,1,0,0,5,9,0
TX2B36D24543,U0611,U0875,183.85,2026-08-11 21:46:41,UPI,1.2274,0,0,6.1748,21,1,0,0,12,3,0
TX685E47505D,U0132,U0505,596.57,2026-08-11 21:47:40,UPI,0.3892,0,0,46.4891,21,1,0,0,11,12,0
TX20B5AA70B7,U0281,U0860,3879.83,2026-08-11 21:48:09,UPI,1.0817,0,0,0.0,21,1,0,0,8,14,0
TX39A1AF3B78,U0846,U0947,693.82,2026-08-11 21:49:37,UPI,0.8932,0,0,0.0,21,1,0,1,13,9,0
TXBBEA371C09,U0063,U0678,2706.54,2026-08-11 21:50:00,UPI,0.9474,0,0,0.0,21,1,0,4,9,14,0
TX02B74F5082,U0025,U0667,892.32,2026-08-11 21:51:22,UPI,0.8635,0,0,0.0,21,1,0,0,8,9,0
TXD72DCB38DB,U0484,U0296,1489.87,2026-08-11 21:53:46,NetBanking,0.9144,0,0,11.1542,21,1,0,0,7,11,0
TX14331A13B5,U0658,U0536,875.48,2026-08-11 21:57:12,UPI,0.3262,0,0,120.3211,21,1,0,2,10,17,0
TXFE3D40C5AB,U0228,U0220,930.65,2026-08-11 21:59:19,UPI,1.0643,0,0,10.178,21,1,0,1,11,12,0
TX56A5A76366,U0304,U0011,1437.61,2026-08-11 22:00:57,NetBanking,0.8778,0,0,0.0,22,1,0,0,12,5,0
TX6D51027355,U0305,U0291,1180.27,2026-08-11 22:01:27,NetBanking,0.5047,0,0,0.0,22,1,0,2,8,10,0
TXD4EC8B57C3,U0331,U0956,1005.02,2026-08-11 22:01:38,Card,0.6756,0,0,51.4291,22,1,0,1,12,14,0
TX9672317B70,U0255,U0799,411.2,2026-08-11 22:01:45,UPI,0.4935,0,0,53.2145,22,1,0,3,9,11,0
TXAA0EA3BFC0,U0383,U0401,931.17,2026-08-11 22:02:38,Card,0.5155,0,0,12.9708,22,1,0,3,8,8,0
TX5E267D4CF3,U0603,U0912,317.43,2026-08-11 22:02:56,UPI,0.7451,0,0,0.0,22,1,0,1,6,10,0
TX217E2985B0,U0593,U0815,464.98,2026-08-11 22:04:01,UPI,1.0927,0,0,0.0,22,1,0,0,12,7,0
TXF782740F1E,U0437,U0119,221.74,2026-08-11 22:04:11,UPI,0.1526,0,0,7.7446,22,1,0,0,10,9,0
TXF1A5682E32,U0045,U0227,516.88,2026-08-11 22:05:55,UPI,0.7767,0,0,0.0,22,1,0,0,5,6,0
TX892CE51852,U0769,U0151,631.25,2026-08-11 22:06:33,Card,1.231,0,0,14.9391,22,1,0,0,6,4,0
TX78AEEC4773,U0776,U0687,352.12,2026-08-11 22:06:49,UPI,0.9743,0,0,0.0,22,1,0,1,3,5,0
TX5022AD69CC,U0058,U0766,505.72,2026-08-11 22:11:53,UPI,1.0723,0,0,0.0,22,1,0,0,9,7,0
TX38DD01676D,U0133,U0237,425.0,2026-08-11 22:12:15,UPI,2.3215,0,0,0.0,22,1,0,0,3,2,0
TX5238C8181C,U0459,U0608,220.75,2026-08-11 22:13:29,UPI,1.3162,0,0,0.0,22,1,0,1,9,5,0
TX6927893034,U0901,U0247,493.44,2026-08-11 22:15:06,Card,1.0845,0,0,0.0,22,1,0,1,6,6,0
TX4218C66D8F,U0381,U0359,201.1,2026-08-11 22:15:51,UPI,0.8223,0,0,0.0,22,1,0,1,4,4,0
TX447024FC80,U0645,U0844,219.34,2026-08-11 22:19:12,Card,0.734,0,0,0.0,22,1,0,1,5,10,0
TXA99075EFBA,U0449,U0900,997.75,2026-08-11 22:20:19,UPI,1.1402,0,0,0.0,22,1,0,0,7,8,0
TX8E52948916,U0854,U0539,4267.21,2026-08-11 22:22:39,UPI,1.0546,0,0,0.0,22,1,0,1,5,9,0
TX058C850B82,U0654,U0915,1886.78,2026-08-11 22:24:58,Card,0.9571,0,0,0.0,22,1,0,0,10,2,0
TX395550922A,U0224,U0808,857.29,2026-08-11 22:27:54,NetBanking,1.1163,0,0,0.0,22,1,0,0,7,5,0
TX9690078496,U0985,U0611,3719.55,2026-08-11 22:30:36,NetBanking,2.8305,0,0,0.0,22,1,0,0,15,2,0
TXAEB3D89695,U0192,U0729,2100.07,2026-08-11 22:38:59,UPI,0.5901,0,0,0.0,22,1,0,0,9,13,0
TX5DA0A4B248,U0019,U0853,607.14,2026-08-11 22:39:39,NetBanking,0.1457,0,0,157.1892,22,1,0,8,11,10,0
TX698B444DA6,U0186,U0260,2186.65,2026-08-11 22:42:23,UPI,1.1562,0,0,0.0,22,1,0,1,5,10,0
TXBA455BFE90,U0064,U0062,1044.71,2026-08-11 22:47:09,Card,1.2516,0,0,0.0,22,1,0,1,8,4,0
TXE24AC69563,U0289,U0512,913.47,2026-08-11 22:48:01,UPI,1.5838,0,0,0.0,22,1,0,3,3,9,0
TX10416F1FAF,U0489,U0270,4136.52,2026-08-11 22:49:00,UPI,0.8102,0,0,0.0,22,1,0,0,8,5,0
TX651707F847,U0274,U0598,3393.94,2026-08-11 22:51:49,UPI,0.8759,0,0,0.0,22,1,0,0,7,1,0
TX711BAEB7AC,U0024,U0454,751.75,2026-08-11 22:54:27,UPI,1.1509,0,0,0.0,22,1,0,1,8,14,0
TX1A617DA266,U0218,U0434,2417.71,2026-08-11 22:56:08,Card,1.2674,0,0,0.0,22,1,0,0,10,7,0
TX790BDB1458,U0036,U0671,2718.7,2026-08-11 23:00:03,UPI,0.8958,0,0,0.0,23,1,0,1,2,5,0
TX24F5A99623,U0888,U0635,344.12,2026-08-11 23:02:48,UPI,0.682,0,0,7.9055,23,1,0,1,6,13,0
TX4432FD6470,U0638,U0636,354.35,2026-08-11 23:06:38,UPI,0.2212,0,0,70.6826,23,1,0,0,10,8,0
TXB61960DC69,U0349,U0973,508.68,2026-08-11 23:06:44,UPI,0.1965,0,0,78.4249,23,1,0,1,8,9,0
TX87F6466915,U0084,U0348,105.35,2026-08-11 23:09:01,UPI,0.5376,0,0,15.7036,23,1,0,3,6,8,0
TX9D285DACC8,U0055,U0243,1398.27,2026-08-11 23:09:24,Card,0.9105,0,0,0.0,23,1,0,0,7,11,0
TX98BF4E01E6,U0518,U0469,2375.83,2026-08-11 23:10:05,UPI,0.7529,0,0,0.0,23,1,0,0,10,2,0
TX3093262027,U0429,U0011,624.31,2026-08-11 23:11:26,Card,0.7595,0,0,0.0,23,1,0,0,13,5,0
TX5BC5DE71AD,U0331,U0404,1285.72,2026-08-11 23:13:18,Card,0.8834,0,0,48.0028,23,1,0,2,5,15,0
TX1F364D7087,U0201,U0774,1632.14,2026-08-11 23:13:22,NetBanking,0.8244,0,0,3.0944,23,1,0,0,8,12,0
TXA357B7DD0A,U0624,U0930,853.87,2026-08-11 23:13:24,UPI,0.7785,0,0,0.0,23,1,0,1,3,9,0
TX86C3BCC6FD,U0987,U0045,1889.75,2026-08-11 23:15:01,UPI,1.0806,0,0,0.0,23,1,0,0,10,8,0
TX0E8ACC5C55,U0526,U0265,1163.31,2026-08-11 23:15:43,Card,0.9399,0,0,0.0,23,1,0,0,9,1,0
TX922825EFD3,U0366,U0533,796.88,2026-08-11 23:18:30,NetBanking,1.0226,0,0,0.0,23,1,0,0,6,4,0
TX231CCC0D79,U0957,U0631,1358.12,2026-08-11 23:18:46,UPI,1.4364,0,0,0.0,23,1,0,0,9,8,0
TX1B7878B170,U0378,U0126,135.93,2026-08-11 23:20:33,Card,0.8676,0,0,0.0,23,1,0,2,10,8,0
TXB3E54EB312,U0740,U0668,874.97,2026-08-11 23:20:47,NetBanking,1.1425,0,0,0.0,23,1,0,1,11,10,0
TXE8C419FB14,U0236,U0313,1855.2,2026-08-11 23:22:36,UPI,0.8325,0,0,10.6324,23,1,0,0,3,5,0
TX339FEB2BDC,U0790,U0525,4358.19,2026-08-11 23:22:48,NetBanking,1.147,0,0,10.2909,23,1,0,1,5,9,0
TX30233E97B3,U0743,U0927,1846.5,2026-08-11 23:24:42,Card,0.7332,0,0,5.3734,23,1,0,3,11,12,0
TXC4C01280B6,U0169,U0378,170.01,2026-08-11 23:24:46,UPI,1.0634,0,0,0.0,23,1,0,0,7,5,0
TX03ABDC395F,U0641,U0191,146.8,2026-08-11 23:25:41,Card,1.1131,0,0,0.0,23,1,0,0,8,5,0
TX6A2359384B,U0422,U0311,2536.85,2026-08-11 23:26:45,UPI,0.9121,0,0,0.0,23,1,0,1,9,11,0
TXDB5E5F1A30,U0907,U0648,2685.81,2026-08-11 23:27:48,Card,1.4076,0,0,0.0,23,1,0,1,8,9,0
TXC5685D564E,U0222,U0394,1474.41,2026-08-11 23:29:59,UPI,1.1526,0,0,0.0,23,1,0,1,10,8,0
TXE8E0FCF776,U0402,U0880,4767.07,2026-08-11 23:30:27,UPI,1.4963,0,0,5.3023,23,1,0,1,11,11,0
TX9078B72F2E,U0275,U0190,1264.74,2026-08-11 23:30:47,UPI,0.9277,0,0,6.0247,23,1,0,1,6,10,0
TX6A2BA4C8E4,U0069,U0260,176.5,2026-08-11 23:39:29,Card,0.7883,0,0,0.0,23,1,0,1,6,12,0
TXD5CB9D8582,U0900,U0065,109.75,2026-08-11 23:40:04,UPI,0.4583,0,0,13.9075,23,1,0,0,8,7,0
TX5A04752666,U0269,U0735,750.44,2026-08-11 23:40:21,UPI,0.9593,0,0,23.7558,23,1,0,0,11,5,0
TXACE36435C5,U0830,U0058,1347.72,2026-08-11 23:46:41,NetBanking,1.1977,0,0,0.0,23,1,0,1,10,12,0
TX71E1005F11,U0423,U0792,227.39,2026-08-11 23:46:42,UPI,0.0771,0,0,154.9804,23,1,0,9,8,15,0
TXA01AE32682,U0848,U0339,8925.13,2026-08-11 23:50:02,UPI,0.8912,0,0,0.0,23,1,0,0,6,6,0
TXC01A5BBAD1,U0044,U0419,3014.93,2026-08-11 23:52:12,NetBanking,0.7702,0,0,4.7626,23,1,0,0,7,7,0
TX434D3436AD,U0518,U0981,3532.34,2026-08-11 23:52:42,UPI,1.2199,0,0,0.0,23,1,1,1,5,3,0
TX266BF7DEE1,U0051,U0147,7961.49,2026-08-11 23:53:07,UPI,2.0828,0,0,0.0,23,1,0,0,7,7,0
TXA85D8D1148,U0610,U0768,41284.23,2026-08-11 23:53:43,UPI,24.6479,1,1,565.6556,23,1,0,0,6,13,1
TXD338FD8D84,U0473,U0223,144.0,2026-08-11 23:55:11,NetBanking,0.888,0,0,0.0,23,1,0,2,7,14,0
TX0052F9889D,U0338,U0908,1390.66,2026-08-11 23:55:25,UPI,0.5955,0,0,0.0,23,1,0,0,6,7,0
TXB3E04E87A2,U0325,U0075,4232.14,2026-08-11 23:55:49,Card,0.9357,0,0,0.0,23,1,0,0,9,6,0
TX3CA6C033EF,U0223,U0921,123.42,2026-08-11 23:56:23,UPI,0.4476,0,0,0.0,23,1,0,0,12,3,0
TXAFD06C5CA6,U0504,U0930,3382.55,2026-08-11 23:57:59,UPI,1.559,0,0,0.0,23,1,0,0,4,5,0
TX668E27C4D0,U0330,U0056,543.71,2026-08-11 23:58:16,UPI,0.7999,0,0,0.0,23,1,0,2,11,6,0
TX9F16606274,U0198,U0885,3876.61,2026-08-11 23:58:46,UPI,1.08,0,0,0.0,23,1,0,1,12,9,0
TXE4207D3770,U0246,U0014,3571.48,2026-08-12 00:00:29,NetBanking,0.8024,0,0,9.3184,0,2,0,0,7,10,0
TX56D0E4852F,U0912,U0429,678.46,2026-08-12 00:03:52,Card,1.2283,0,0,0.0,0,2,0,0,15,6,0
TXEE852732AC,U0179,U0111,4310.1,2026-08-12 00:08:30,UPI,1.0153,0,0,0.0,0,2,0,1,9,7,0
TXF55994E2FA,U0035,U0788,4630.77,2026-08-12 00:08:50,UPI,0.8665,0,0,0.0,0,2,0,0,7,8,0
TX9C61D22070,U0675,U0004,640.42,2026-08-12 00:10:04,UPI,0.7851,0,0,0.0,0,2,0,1,16,9,0
TX07E9869266,U0139,U0589,913.07,2026-08-12 00:11:27,UPI,0.2452,0,0,95.5787,0,2,0,0,5,6,0
TXA187F9DF45,U0339,U0816,860.4,2026-08-12 00:12:04,UPI,0.7862,0,0,14.211,0,2,0,1,11,9,0
